airport_id,name,city,country_id,iata,icao,latitude,longitude,altitude_ft,timezone_hrs,dst,tz,type,source
11072,Yubileyniy Airfield,Baikonur,161,N,UAON,46.05500030517578,63.25,328,6.0,U,N,airport,OurAirports
656,Røros Airport,Roros,214,RRS,ENRO,62.578399658203,11.342300415039,2054,1.0,E,Europe/Oslo,airport,OurAirports
62,La Grande Rivière Airport,La Grande Riviere,88,YGL,CYGL,53.625301361083984,-77.7042007446289,639,-5.0,A,America/Toronto,airport,OurAirports
2010,Chatham Islands-Tuuta Airport,Chatham Island,206,CHT,NZCI,-43.810001373291016,-176.45700073242188,43,12.75,Z,Pacific/Chatham,airport,OurAirports
6353,Dayong Airport,Dayong,95,DYG,ZGDY,29.1028,110.443001,692,8.0,U,Asia/Shanghai,airport,OurAirports
1719,Samandıra Air Base,Istanbul,279,N,LTBX,40.99300003051758,29.21649932861328,400,3.0,E,Europe/Istanbul,airport,OurAirports
5429,Mendi Airport,Mendi,221,MDU,AYMN,-6.14774,143.656998,5680,10.0,U,Pacific/Port_Moresby,airport,OurAirports
3629,Mc Alester Regional Airport,Mcalester,288,MLC,KMLC,34.882401,-95.783501,770,-6.0,A,America/Chicago,airport,OurAirports
7863,Belbek Airport,Sevastopol,285,UKS,UKFB,44.688999176,33.570999145500004,344,3.0,U,Europe/Simferopol,airport,OurAirports
7003,Ulyanovsk Baratayevka Airport,Ulyanovsk,234,ULV,UWLL,54.26829910279999,48.226699829100006,463,4.0,N,Europe/Samara,airport,OurAirports
225,Bou Chekif Airport,Tiaret,54,TID,DAOB,35.3410987854,1.46315002441,3245,1.0,N,Africa/Algiers,airport,OurAirports
2564,Guarulhos - Governador André Franco Montoro International Airport,Sao Paulo,78,GRU,SBGR,-23.435556411743164,-46.47305679321289,2459,-3.0,S,America/Sao_Paulo,airport,OurAirports
3940,Ngurah Rai (Bali) International Airport,Denpasar,151,DPS,WADD,-8.7481698989868,115.16699981689,14,8.0,N,Asia/Makassar,airport,OurAirports
807,Grahamstown Airport,Grahamstown,258,N,FAGT,-33.284698486328125,26.49810028076172,2135,2.0,U,Africa/Johannesburg,airport,OurAirports
6069,Santa Rosa Airport,Santa Rosa,78,SRA,SSZR,-27.9067,-54.520401,984,-3.0,S,America/Sao_Paulo,airport,OurAirports
2525,Araçatuba Airport,Aracatuba,78,ARU,SBAU,-21.1413002014,-50.4247016907,1361,-3.0,S,America/Sao_Paulo,airport,OurAirports
5574,Anglesey Airport,Angelsey,287,VLY,EGOV,53.2481002808,-4.53533983231,37,0.0,E,Europe/London,airport,OurAirports
13405,Anholt Airport,Anholt,112,N,EKAT,56.6988983154,11.5558996201,23,1.0,E,N,airport,OurAirports
5650,Basango Mboliasa Airport,Kiri,100,KRZ,FZBT,-1.434999942779541,19.02400016784668,1013,1.0,N,Africa/Kinshasa,airport,OurAirports
2438,Junin Airport,Junin,59,JNI,SAAJ,-34.5459,-60.9306,262,-3.0,N,America/Buenos_Aires,airport,OurAirports
544,RAF Lossiemouth,Lossiemouth,287,LMO,EGQS,57.7052001953125,-3.339169979095459,42,0.0,E,Europe/London,airport,OurAirports
980,Mueda Airport,Mueda,196,MUD,FQMD,-11.672900199890137,39.5630989074707,2789,2.0,U,Africa/Maputo,airport,OurAirports
1848,General Francisco Javier Mina International Airport,Tampico,188,TAM,MMTM,22.2964000702,-97.8658981323,80,-6.0,S,America/Mexico_City,airport,OurAirports
6482,Concord-Padgett Regional Airport,Concord,288,USA,KJQF,35.387798,-80.709099,705,-5.0,A,America/New_York,airport,OurAirports
5781,Logroño-Agoncillo Airport,Logroño-Agoncillo,261,RJL,LELO,42.4609534888,-2.32223510742,1161,1.0,E,Europe/Madrid,airport,OurAirports
5415,Marau Airport,Marau,255,RUS,AGGU,-9.86166954041,160.824996948,0,11.0,U,Pacific/Guadalcanal,airport,OurAirports
11177,Angra dos Reis Airport,Angra dos Reis,78,N,SDAG,-22.97529983520508,-44.30709838867188,10,-3.0,S,N,airport,OurAirports
8593,Chicago Meigs Airport,Chicago,288,CGX,KCGX,41.85879898071289,-87.60790252685547,593,-6.0,A,America/Chicago,airport,OurAirports
7774,Mysore Airport,Mysore,150,MYQ,VOMY,12.23,76.655833,2349,5.5,U,Asia/Calcutta,airport,OurAirports
1919,Joaquín de Agüero Airport,Santa Lucia,105,N,MUSL,21.5094559067,-77.02059745790001,13,-5.0,U,America/Havana,airport,OurAirports
6432,Jiayuguan Airport,Jiayuguan,95,JGN,ZLJQ,39.856899,98.3414,5112,8.0,N,Asia/Shanghai,airport,OurAirports
13757,Vidalia Regional Airport,Vidalia,288,VDI,KVDI,32.192699432373,-82.371200561523,275,-4.0,A,N,airport,OurAirports
2167,Zahedan International Airport,Zahedan,152,ZAH,OIZH,29.47570037841797,60.90620040893555,4564,3.5,E,Asia/Tehran,airport,OurAirports
5884,Niue International Airport,Alofi,210,IUE,NIUE,-19.079030990600582,-169.92559814453125,209,-11.0,U,Pacific/Niue,airport,OurAirports
7302,Negril Airport,Negril,158,NEG,MKNG,18.34280014038086,-78.33209991455078,9,-5.0,U,America/Jamaica,airport,OurAirports
1841,San Felipe International Airport,San Filipe,188,SFH,MMSF,30.930200576782,-114.80899810791,148,-8.0,S,America/Tijuana,airport,OurAirports
4262,Lake Tahoe Airport,South Lake Tahoe,288,TVL,KTVL,38.89390182495117,-119.99500274658205,6264,-8.0,A,America/Los_Angeles,airport,OurAirports
7448,Kidepo Airport,Kidepo,284,N,HUKD,3.7176,33.7487,4033,3.0,U,Africa/Kampala,airport,OurAirports
3771,Plattsburgh International Airport,Plattsburgh,288,PBG,KPBG,44.6509017944336,-73.46810150146484,234,-5.0,A,America/New_York,airport,OurAirports
3624,Teterboro Airport,Teterboro,288,TEB,KTEB,40.85010147089999,-74.060798645,9,-5.0,A,America/New_York,airport,OurAirports
11846,Orangeburg Municipal Airport,Orangeburg,288,OGB,KOGB,33.456798553467,-80.859497070312,195,,N,N,airport,OurAirports
11923,Utsunomiya Airport,,159,N,RJTU,36.5145,139.87101,334,,N,N,airport,OurAirports
3317,Brisbane Archerfield Airport,Brisbane,62,ACF,YBAF,-27.5702991486,153.007995605,63,10.0,O,Australia/Brisbane,airport,OurAirports
12675,Pryor Field Regional Airport,Decatur,288,DCU,KDCU,34.652698516799994,-86.94539642330001,592,-6.0,A,N,airport,OurAirports
3094,Gwalior Airport,Gwalior,150,GWL,VIGR,26.29330062866211,78.22779846191406,617,5.5,N,Asia/Calcutta,airport,OurAirports
2282,Minami Torishima Airport,Minami Tori Shima,159,MUS,RJAM,24.2896995544,153.979003906,22,9.0,U,Asia/Tokyo,airport,OurAirports
3734,Ontario International Airport,Ontario,288,ONT,KONT,34.055999755859375,-117.60099792480467,944,-8.0,A,America/Los_Angeles,airport,OurAirports
80,Schefferville Airport,Schefferville,88,YKL,CYKL,54.805301666259766,-66.8052978515625,1709,-5.0,A,America/Toronto,airport,OurAirports
1577,Kbely Air Base,Praha,107,N,LKKB,50.12139892578125,14.54360008239746,939,1.0,E,Europe/Prague,airport,OurAirports
12673,Evergreen Regional Airport/Middleton Field,Evergreen,288,N,KGZH,31.4158,-87.043999,259,-6.0,A,N,airport,OurAirports
6433,Dandong Airport,Dandong,95,DDG,ZYDD,40.0247,124.286003,30,8.0,N,Asia/Shanghai,airport,OurAirports
2991,Orenburg Central Airport,Orenburg,234,REN,UWOO,51.79579925537109,55.45669937133789,387,5.0,N,Asia/Yekaterinburg,airport,OurAirports
12618,Goondiwindi Airport,Goondiwindi,62,GOO,YGDI,-28.52140045166016,150.32000732421875,714,10.0,O,N,airport,OurAirports
2174,Jerusalem Airport,Jerusalem,297,N,OJJR,31.864700317383,35.219200134277,2485,2.0,U,Asia/Jerusalem,airport,OurAirports
6046,Camilo Ponce Enriquez Airport,La Toma (Catamayo),116,LOH,SETM,-3.99589,-79.371902,4056,-5.0,U,America/Guayaquil,airport,OurAirports
6728,Tasiujaq Airport,Tasiujaq,88,YTQ,CYTQ,58.66780090332031,-69.95580291748047,122,-5.0,A,America/Toronto,airport,OurAirports
8514,Thomson-McDuffie County Airport,Thomson,288,N,KHQU,33.52970123,-82.51650238,501,-5.0,A,America/New_York,airport,OurAirports
10161,Shobdon Aerodrome,Shobdon,287,N,EGBS,52.2416992188,-2.88110995293,318,0.0,E,N,airport,OurAirports
1793,Chetumal International Airport,Chetumal,188,CTM,MMCM,18.50469970703125,-88.32679748535156,39,-5.0,S,America/Cancun,airport,OurAirports
338,Dresden Airport,Dresden,133,DRS,EDDC,51.1328010559082,13.767200469970703,755,1.0,E,Europe/Berlin,airport,OurAirports
7583,Carbon County Regional/Buck Davis Field,Price,288,PUC,KPUC,39.61389923,-110.7509995,5957,-7.0,A,America/Denver,airport,OurAirports
6251,Carnarvon Airport,Carnarvon,62,CVQ,YCAR,-24.880211,113.67174,13,8.0,O,Australia/Perth,airport,OurAirports
461,Utti Air Base,Utti,126,UTI,EFUT,60.89640045166,26.938400268555,339,2.0,E,Europe/Helsinki,airport,OurAirports
3633,Newport News Williamsburg International Airport,Newport News,288,PHF,KPHF,37.13190079,-76.49299622,42,-5.0,A,America/New_York,airport,OurAirports
7070,Dawson Community Airport,Glendive,288,GDV,KGDV,47.13869858,-104.8069992,2458,-7.0,A,America/Denver,airport,OurAirports
1585,Pribram Airport,Pribram,107,N,LKPM,49.7201,14.1006,1529,1.0,E,Europe/Prague,airport,OurAirports
6894,Zell Am See Airport,Zell am See,63,N,LOWZ,47.292222,12.7875,2470,1.0,E,Europe/Vienna,airport,OurAirports
2826,"Aeropuerto ""General Tomas de Heres"". Ciudad Bolivar",Ciudad Bolivar,293,CBL,SVCB,8.12216091156,-63.5369567871,197,-4.0,U,America/Caracas,airport,OurAirports
1232,Moron Air Base,Sevilla,261,OZP,LEMO,37.17490005493164,-5.615940093994141,285,1.0,E,Europe/Madrid,airport,OurAirports
1930,Leonard M Thompson International Airport,Marsh Harbor,65,MHH,MYAM,26.5114,-77.083503,6,-5.0,U,America/Nassau,airport,OurAirports
2650,Comodoro Arturo Merino Benítez International Airport,Santiago,94,SCL,SCEL,-33.393001556396484,-70.78579711914062,1555,-4.0,S,America/Santiago,airport,OurAirports
13498,Prainha Airport,APUI,78,N,SWYN,-7.17287015914917,-59.839599609375,197,-4.0,S,N,airport,OurAirports
5533,Webequie Airport,Webequie,88,YWP,CYWP,52.9593933975,-87.3748683929,685,-5.0,A,America/Toronto,airport,OurAirports
5679,Dembidollo Airport,Dembidollo,122,DEM,HADD,8.553999900817871,34.858001708984375,5200,3.0,U,Africa/Addis_Ababa,airport,OurAirports
6167,Balakovo Airport,Balakovo,234,BWO,UWSB,51.8582992554,47.7456016541,95,3.0,N,Europe/Moscow,airport,OurAirports
746,Visby Airport,Visby,267,VBY,ESSV,57.662799835205,18.346200942993,164,1.0,E,Europe/Stockholm,airport,OurAirports
3607,San Nicolas Island Nolf Airport,San Nicolas Island,288,N,KNSI,33.23979949951172,-119.45800018310548,506,-8.0,A,America/Los_Angeles,airport,OurAirports
1761,Gregorio Luperon International Airport,Puerto Plata,115,POP,MDPP,19.75790023803711,-70.56999969482422,15,-4.0,U,America/Santo_Domingo,airport,OurAirports
10110,Bubaque Airport,Bubaque,142,BQE,GGBU,11.297355651855469,-15.838079452514648,0,0.0,N,N,airport,OurAirports
1555,Leonardo da Vinci–Fiumicino Airport,Rome,156,FCO,LIRF,41.8002778,12.2388889,13,1.0,E,Europe/Rome,airport,OurAirports
3494,Newark Liberty International Airport,Newark,288,EWR,KEWR,40.692501068115234,-74.168701171875,18,-5.0,A,America/New_York,airport,OurAirports
1731,Siirt Airport,Siirt,279,SXZ,LTCL,37.97890090942383,41.84040069580078,2001,3.0,E,Europe/Istanbul,airport,OurAirports
171,Earlton (Timiskaming Regional) Airport,Earlton,88,YXR,CYXR,47.6974006546,-79.8473453522,800,-5.0,A,America/Toronto,airport,OurAirports
1296,Auch-Lamothe Airport,Auch,127,N,LFDH,43.687801,0.601667,411,1.0,E,Europe/Paris,airport,OurAirports
10138,Brunswick County Airport,Oak Island,288,N,KSUT,33.9292984,-78.07499695,24,-5.0,A,N,airport,OurAirports
11952,Kyzyl-Syr Airport,Kyzyl-Syr,234,N,UENK,63.8849983215332,122.7770004272461,331,,N,N,airport,OurAirports
1032,Matari Airport,Isiro,100,IRP,FZJH,2.8276100158691406,27.58830070495605,2438,2.0,U,Africa/Lubumbashi,airport,OurAirports
11941,Paz De Ariporo Airport,Paz De Ariporo,97,PZA,SKPZ,5.87615,-71.8866,900,,N,N,airport,OurAirports
323,Merseburg Airport,Muehlhausen,133,N,EDAM,51.3630556,11.9408333,341,1.0,E,Europe/Berlin,airport,OurAirports
7886,Lewis University Airport,Lockport,288,LOT,KLOT,41.6072998,-88.09619904,679,-6.0,A,America/Chicago,airport,OurAirports
11827,Crossville Memorial Whitson Field,Crossville,288,CSV,KCSV,35.9513015747,-85.08499908450001,1881,,N,N,airport,OurAirports
1949,Inagua Airport,Matthew Town,65,IGA,MYIG,20.975000381469727,-73.66690063476562,8,-5.0,U,America/Nassau,airport,OurAirports
5439,Neerlerit Inaat Airport,Neerlerit Inaat,137,CNP,BGCO,70.7431030273,-22.6504993439,45,-1.0,E,America/Scoresbysund,airport,OurAirports
5910,Uléi Airport,Ambryn Island,292,ULB,NVSU,-16.3297,168.3011,170,11.0,U,Pacific/Efate,airport,OurAirports
4093,Sihanoukville International Airport,Sihanoukville,86,KOS,VDSV,10.57970047,103.637001038,33,7.0,N,Asia/Phnom_Penh,airport,OurAirports
6008,Cheongju International Airport/Cheongju Air Base (K-59/G-513),Chongju,259,CJJ,RKTU,36.717008,127.498741,191,9.0,U,Asia/Seoul,airport,OurAirports
5703,Bukoba Airport,Bukoba,273,BKZ,HTBU,-1.332,31.8212,3784,3.0,U,Africa/Dar_es_Salaam,airport,OurAirports
2941,Dnipropetrovsk International Airport,Dnepropetrovsk,285,DNK,UKDD,48.357200622558594,35.10060119628906,481,2.0,E,Europe/Kiev,airport,OurAirports
9310,Daocheng Yading Airport,Daocheng,95,DCY,ZUDC,29.323056,100.053333,14472,8.0,N,Asia/Shanghai,airport,OurAirports
1986,Takaroa Airport,Takaroa,129,TKX,NTKR,-14.45580005645752,-145.02499389648438,13,-10.0,U,Pacific/Tahiti,airport,OurAirports
5548,Sandy Lake Airport,Sandy Lake,88,ZSJ,CZSJ,53.06420135498047,-93.34439849853516,951,-6.0,A,America/Winnipeg,airport,OurAirports
11946,Shumba Airport,Jaén,223,JAE,SPJE,-5.59248,-78.774002,2477,,N,N,airport,OurAirports
11889,Sarzana-Luni Air Base,Sarzana (SP),156,QLP,LIQW,44.088001,9.98795,45,,N,N,airport,OurAirports
1984,Arutua Airport,Arutua,129,AXR,NTGU,-15.248299598693848,-146.61700439453125,9,-10.0,U,Pacific/Tahiti,airport,OurAirports
11143,Das Bandeirinhas Airport,Conselheiro Lafaiete,78,N,SNKF,-20.738585,-43.797444,3478,-3.0,S,N,airport,OurAirports
1796,Abraham González International Airport,Ciudad Juarez,188,CJS,MMCS,31.63610076904297,-106.4290008544922,3904,-7.0,S,America/Mazatlan,airport,OurAirports
3444,Whiting Field Naval Air Station - North,Milton,288,NSE,KNSE,30.7241993,-87.02189636,199,-6.0,A,America/Chicago,airport,OurAirports
7242,Healy River Airport,Healy,288,N,PAHV,63.8661994934082,-148.968994140625,1263,-9.0,A,America/Anchorage,airport,OurAirports
2820,San Fernando de Atabapo Airport,San Fernando Deatabapo,293,N,SVAT,4.05104017258,-67.6996994019,301,-4.0,U,America/Caracas,airport,OurAirports
5780,Ercan International Airport,Nicosia,106,ECN,LCEN,35.15470123291016,33.49610137939453,404,2.0,E,Asia/Nicosia,airport,OurAirports
717,Jokkmokk Airport,Jokkmokk,267,N,ESNJ,66.49620056152344,20.147199630737305,904,1.0,E,Europe/Stockholm,airport,OurAirports
11744,Alert Bay Airport,Alert Bay,88,YAL,CYAL,50.58219909667969,-126.91600036621094,240,,N,N,airport,OurAirports
3553,Smith Reynolds Airport,Winston-salem,288,INT,KINT,36.13370132446289,-80.22200012207031,969,-5.0,A,America/New_York,airport,OurAirports
2599,Salgado Filho Airport,Porto Alegre,78,POA,SBPA,-29.994400024414062,-51.1713981628418,11,-3.0,S,America/Sao_Paulo,airport,OurAirports
2244,Saipan International Airport,Saipan,213,SPN,PGSN,15.119,145.729004,215,10.0,U,Pacific/Saipan,airport,OurAirports
1527,Villanova D'Albenga International Airport,Albenga,156,ALL,LIMG,44.050598,8.12743,148,1.0,E,Europe/Rome,airport,OurAirports
3715,Easterwood Field,College Station,288,CLL,KCLL,30.58860016,-96.36380005,320,-6.0,A,America/Chicago,airport,OurAirports
2460,Teniente Benjamin Matienzo Airport,Tucuman,59,TUC,SANT,-26.8409,-65.104897,1493,-3.0,N,America/Argentina/Tucuman,airport,OurAirports
6111,Cherepovets Airport,Cherepovets,234,CEE,ULBC,59.273601532,38.0158004761,377,3.0,N,Europe/Moscow,airport,OurAirports
13229,Shaoyang Wugang Airport,Shaoyang,95,WGN,ZGSY,26.802,110.642,1444,8.0,N,N,airport,OurAirports
855,Springs Airfield,Springs,258,N,FASI,-26.2494004736,28.3982715607,5340,2.0,U,Africa/Johannesburg,airport,OurAirports
6137,Salekhard Airport,Salekhard,234,SLY,USDD,66.5907974243164,66.61100006103516,218,5.0,N,Asia/Yekaterinburg,airport,OurAirports
9305,Shelby County Airport,Shelbyville,288,N,K2H0,39.4104003906,-88.8453979492,618,-6.0,A,America/Chicago,airport,OurAirports
12037,Snake Bay Airport,,62,SNB,YSNB,-11.422800064086914,130.6540069580078,173,,N,N,airport,OurAirports
3297,Butterworth Airport,Butterworth,181,BWH,WMKB,5.4659199714660645,100.39099884033205,11,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
12392,Papunya Airport,Papunya,62,N,YPAY,-23.246700286865234,131.9029998779297,620,9.5,N,N,airport,OurAirports
12640,Lognes Emerainville Airport,Lognes,127,N,LFPL,48.821028,2.625967,359,1.0,E,N,airport,OurAirports
2345,Akita Airport,Akita,159,AXT,RJSK,39.6156005859375,140.218994140625,313,9.0,U,Asia/Tokyo,airport,OurAirports
3232,Putao Airport,Putao,83,PBU,VYPT,27.32990074157715,97.42630004882812,1500,6.5,U,Asia/Rangoon,airport,OurAirports
8356,Marathon Airport,Marathon,88,YSP,CYSP,48.75529861450195,-86.34439849853516,1035,-5.0,A,America/Toronto,airport,OurAirports
8410,London-Corbin Airport/Magee Field,London,288,LOZ,KLOZ,37.0821990967,-84.08489990230001,1212,-5.0,A,America/New_York,airport,OurAirports
550,Sheffield City Heliport,Fowlmere,287,N,EGSY,53.394299,-1.38849,231,0.0,E,Europe/London,airport,OurAirports
2775,Saint-Georges-de-l'Oyapock Airport,St.-georges Oyapock,128,OYP,SOOG,3.89759993553,-51.8041000366,46,-3.0,U,America/Cayenne,airport,OurAirports
6391,Nanping Wuyishan Airport,Wuyishan,95,WUS,ZSWY,27.7019,118.000999,614,8.0,U,Asia/Shanghai,airport,OurAirports
3269,Kota Kinabalu International Airport,Kota Kinabalu,181,BKI,WBKK,5.9372100830078125,116.0510025024414,10,8.0,N,Asia/Kuala_Lumpur,airport,OurAirports
6307,Narrandera Airport,Narrandera,62,NRA,YNAR,-34.7022018433,146.511993408,474,10.0,O,Australia/Sydney,airport,OurAirports
5527,Red Lake Airport,Red Lake,88,YRL,CYRL,51.06689834594727,-93.79309844970705,1265,-6.0,A,America/Winnipeg,airport,OurAirports
1081,Ziguinchor Airport,Ziguinchor,248,ZIG,GOGG,12.5556,-16.281799,75,0.0,N,Africa/Dakar,airport,OurAirports
6005,Wonju/Hoengseong Air Base (K-38/K-46),Wonju,259,WJU,RKNW,37.441201,127.963858,329,9.0,U,Asia/Seoul,airport,OurAirports
3042,Biju Patnaik Airport,Bhubaneswar,150,BBI,VEBS,20.2444000244,85.8178024292,138,5.5,N,Asia/Calcutta,airport,OurAirports
2711,José Celestino Mutis Airport,Bahia Solano,97,BSC,SKBS,6.20292,-77.3947,80,-5.0,U,America/Bogota,airport,OurAirports
1911,La Coloma Airport,La Coloma,105,LCL,MULM,22.33609962463379,-83.64189910888672,131,-5.0,U,America/Havana,airport,OurAirports
7381,Lábrea Airport,Labrea,78,LBR,SWLB,-7.278969764709473,-64.76950073242188,190,-4.0,S,America/Boa_Vista,airport,OurAirports
6814,Benjamin Rivera Noriega Airport,Culebra Island,227,CPX,TJCP,18.313289,-65.304324,49,-4.0,U,America/Puerto_Rico,airport,OurAirports
7831,Hunt Field,Lindau,133,LND,KLND,42.8152008057,-108.730003357,5586,-7.0,E,America/Denver,airport,OurAirports
1462,Alexander the Great International Airport,Kavala,136,KVA,LGKV,40.91329956054688,24.619199752807617,18,2.0,E,Europe/Athens,airport,OurAirports
1960,Nadi International Airport,Nandi,125,NAN,NFFN,-17.755399703979492,177.4429931640625,59,12.0,U,Pacific/Fiji,airport,OurAirports
7076,Vernal Regional Airport,Vernal,288,VEL,KVEL,40.4408989,-109.5100021,5278,-7.0,A,America/Denver,airport,OurAirports
9076,St. Johann In Tirol Airport,St. Johann in Tirol,63,N,LOIJ,47.5201,12.4497,2198,1.0,E,Europe/Vienna,airport,OurAirports
7101,Koliganek Airport,Koliganek,288,KGK,PAJZ,59.726600647,-157.259002686,269,-9.0,A,America/Anchorage,airport,OurAirports
2232,Wana Airport,Wana,217,WAF,OPWN,32.3046989440918,69.57039642333984,4550,5.0,N,Asia/Karachi,airport,OurAirports
2964,Platov International Airport,Rostov,234,ROV,URRP,47.493888,39.924722,213,3.0,N,Europe/Moscow,airport,OurAirports
8319,Foothills Regional Airport,Morganton,288,MRN,KMRN,35.820202,-81.611397,1270,-5.0,A,America/New_York,airport,OurAirports
10132,Perry Houston County Airport,Perry,288,N,KPXE,32.51060104370117,-83.76730346679688,418,-4.0,A,N,airport,OurAirports
9826,Akwa Ibom International Airport,Uyo,209,QUO,DNAI,4.8725,8.093,170,1.0,N,Africa/Lagos,airport,OurAirports
1256,Nangis-Les Loges Airport,Nangis,127,N,LFAI,48.59619903564453,3.0067899227142334,428,1.0,E,Europe/Paris,airport,OurAirports
6404,Aksu Airport,Aksu,95,AKU,ZWAK,41.262501,80.291702,3816,8.0,U,Asia/Shanghai,airport,OurAirports
2049,Jalalabad Airport,Jalalabad,51,JAA,OAJL,34.39979934692383,70.49859619140625,1814,4.5,U,Asia/Kabul,airport,OurAirports
1020,Ndjili International Airport,Kinshasa,100,FIH,FZAA,-4.38575,15.4446,1027,1.0,N,Africa/Kinshasa,airport,OurAirports
242,Timimoun Airport,Timimoun,54,TMX,DAUT,29.2371006012,0.276033014059,1027,1.0,N,Africa/Algiers,airport,OurAirports
2886,Diego Jimenez Torres Airport,Fajardo,227,FAJ,TJFA,18.308900833129883,-65.66190338134766,64,-4.0,U,America/Puerto_Rico,airport,OurAirports
11204,Posto Leonardo Vilas Boas Airport,Chapada dos Guimaraes,78,N,SWPL,-12.19833278656006,-53.38166809082031,1083,-4.0,S,N,airport,OurAirports
3780,Hartford Brainard Airport,Hartford,288,HFD,KHFD,41.736698150635,-72.649398803711,18,-5.0,A,America/New_York,airport,OurAirports
3196,Da Nang International Airport,Danang,294,DAD,VVDN,16.043899536132812,108.1989974975586,33,7.0,U,Asia/Saigon,airport,OurAirports
